"chargeback_id","payment_id","reason","chargeback_amount","currency","chargeback_status","opened_at"
"1609","57194","service_not_received","140.32","COP","won","2026-08-16T08:32:46.6079735+00:00"
"1610","66026","fraud","123.53","COP","won","2026-08-12T05:42:46.6096751+00:00"
"1611","136001","duplicate","68.07","MXN","won","2026-07-29T17:28:46.6096751+00:00"
"1612","61720","fraud","72.6","COP","lost","2026-07-01T17:35:46.6096751+00:00"
"1613","77354","fraud","79.58","MXN","won","2026-07-31T02:43:46.6096751+00:00"
"1614","127809","service_not_received","11.85","COP","won","2026-08-13T01:06:46.6096751+00:00"
"1615","37919","fraud","12.7","USD","open","2026-07-01T16:16:46.6096751+00:00"
"1616","169987","fraud","108.39","MXN","won","2026-07-16T19:41:46.6096751+00:00"
"1617","72523","fraud","77.31","USD","won","2026-06-22T17:56:46.6102800+00:00"
"1618","199551","unauthorized","130.93","COP","open","2026-06-20T14:01:46.6102800+00:00"
"1619","137286","duplicate","93.88","MXN","lost","2026-07-05T06:39:46.6102800+00:00"
"1620","58097","service_not_received","124.87","USD","won","2026-08-09T19:12:46.6102800+00:00"
"1621","211069","service_not_received","98.02","MXN","won","2026-07-31T05:57:46.6102800+00:00"
"1622","49249","unauthorized","62.42","USD","lost","2026-08-07T01:28:46.6102800+00:00"
"1623","35329","service_not_received","131.47","USD","lost","2026-08-06T22:37:46.6102800+00:00"
"1624","216543","unauthorized","17.08","COP","open","2026-07-10T00:31:46.6102800+00:00"
"1625","36237","unauthorized","140.57","COP","won","2026-07-06T03:56:46.6102800+00:00"
"1626","241881","duplicate","68.73","COP","won","2026-08-09T03:08:46.6102800+00:00"
"1627","249868","fraud","25.49","USD","open","2026-07-10T15:31:46.6102800+00:00"
"1628","213096","fraud","76.84","MXN","open","2026-07-23T13:37:46.6102800+00:00"
"1629","46768","unauthorized","12.99","USD","open","2026-06-25T08:45:46.6111865+00:00"
"1630","7259","service_not_received","36.76","MXN","lost","2026-07-01T11:28:46.6111865+00:00"
"1631","101638","fraud","149.57","COP","won","2026-07-14T07:40:46.6111865+00:00"
"1632","223766","duplicate","128.49","USD","open","2026-06-23T16:38:46.6111865+00:00"
"1633","73456","unauthorized","111.5","MXN","open","2026-07-15T22:04:46.6111865+00:00"
"1634","202903","service_not_received","5.09","MXN","won","2026-07-21T20:07:46.6111865+00:00"
"1635","223922","unauthorized","35.43","USD","won","2026-08-11T15:35:46.6111865+00:00"
"1636","96479","service_not_received","22.92","COP","open","2026-08-15T12:03:46.6111865+00:00"
"1637","167034","service_not_received","41.1","COP","open","2026-07-14T02:19:46.6111865+00:00"
"1638","74606","unauthorized","27.68","COP","won","2026-07-06T14:44:46.6111865+00:00"
"1639","109130","unauthorized","57.68","MXN","lost","2026-07-02T15:00:46.6111865+00:00"
"1640","223797","fraud","35.58","MXN","won","2026-07-02T15:25:46.6111865+00:00"
"1641","138661","unauthorized","144.72","COP","open","2026-06-19T16:52:46.6140266+00:00"
"1642","61983","duplicate","133.79","MXN","lost","2026-08-05T16:30:46.6140266+00:00"
"1643","131401","service_not_received","82.27","USD","lost","2026-07-05T06:17:46.6140266+00:00"
"1644","156814","fraud","145.5","COP","won","2026-08-19T06:39:46.6140266+00:00"
"1645","220634","duplicate","39.4","COP","lost","2026-08-01T11:43:46.6140266+00:00"
"1646","206630","fraud","30.79","MXN","lost","2026-07-18T11:29:46.6140266+00:00"
"1647","43003","service_not_received","9.26","COP","open","2026-07-03T15:21:46.6140266+00:00"
"1648","125807","fraud","21.72","USD","open","2026-08-15T18:55:46.6140266+00:00"
"1649","240158","duplicate","100.35","MXN","lost","2026-08-02T18:56:46.6140266+00:00"
"1650","126147","fraud","67.33","MXN","won","2026-08-16T17:04:46.6140266+00:00"
"1651","228503","duplicate","113.27","COP","lost","2026-07-10T10:03:46.6140266+00:00"
"1652","96153","duplicate","34.75","COP","open","2026-08-16T06:23:46.6140266+00:00"
"1653","42060","unauthorized","61.14","MXN","lost","2026-07-12T23:15:46.6165424+00:00"
"1654","168620","unauthorized","38.7","USD","won","2026-07-26T10:42:46.6165424+00:00"
"1655","30402","fraud","36.73","COP","open","2026-08-15T09:52:46.6165424+00:00"
"1656","30672","service_not_received","30.94","MXN","open","2026-08-07T15:43:46.6165424+00:00"
"1657","172660","service_not_received","73.14","MXN","won","2026-07-24T10:52:46.6165424+00:00"
"1658","149709","unauthorized","28.06","USD","won","2026-08-13T21:10:46.6165424+00:00"
"1659","50058","service_not_received","85.94","USD","lost","2026-07-10T06:04:46.6165424+00:00"
"1660","167923","fraud","63.79","USD","won","2026-08-10T19:41:46.6165424+00:00"
"1661","192065","unauthorized","72.9","COP","lost","2026-07-13T20:29:46.6165424+00:00"
"1662","198970","unauthorized","25.18","MXN","lost","2026-08-13T20:08:46.6165424+00:00"
"1663","193711","fraud","55.62","USD","won","2026-06-27T02:08:46.6165424+00:00"
"1664","51616","duplicate","144.81","MXN","open","2026-06-25T19:42:46.6165424+00:00"
"1665","2704","service_not_received","63.46","MXN","won","2026-08-14T14:33:46.6165424+00:00"
"1666","235898","unauthorized","58.9","COP","won","2026-06-20T11:35:46.6165424+00:00"
"1667","59526","duplicate","85.14","USD","lost","2026-07-18T20:16:46.6165424+00:00"
"1668","49463","duplicate","73.49","MXN","won","2026-08-05T00:15:46.6165424+00:00"
"1669","13491","service_not_received","71.05","USD","lost","2026-08-06T06:29:46.6165424+00:00"
"1670","30140","service_not_received","59.58","COP","won","2026-07-10T04:56:46.6165424+00:00"
"1671","44829","duplicate","51.97","MXN","won","2026-07-13T00:40:46.6165424+00:00"
"1672","215756","service_not_received","69.62","USD","won","2026-07-18T16:27:46.6165424+00:00"
"1673","57309","duplicate","131.56","COP","won","2026-06-20T19:08:46.6165424+00:00"
"1674","245137","unauthorized","23.37","USD","open","2026-08-16T06:38:46.6165424+00:00"
"1675","237661","duplicate","59.28","USD","lost","2026-06-20T02:43:46.6165424+00:00"
"1676","6701","unauthorized","56.9","USD","lost","2026-08-06T14:33:46.6165424+00:00"
"1677","193457","service_not_received","83.27","USD","lost","2026-07-10T23:57:46.6165424+00:00"
"1678","124277","duplicate","102.86","MXN","won","2026-07-13T07:21:46.6165424+00:00"
"1679","26020","unauthorized","38.65","MXN","open","2026-07-05T21:55:46.6165424+00:00"
"1680","228435","duplicate","123.39","MXN","won","2026-07-08T09:24:46.6165424+00:00"
"1681","201779","service_not_received","45.1","MXN","won","2026-07-27T22:52:46.6187617+00:00"
"1682","142965","fraud","113.67","MXN","open","2026-08-13T17:44:46.6187617+00:00"
"1683","150621","service_not_received","16.78","COP","lost","2026-07-08T05:07:46.6187617+00:00"
"1684","221551","duplicate","21.38","MXN","lost","2026-08-13T01:22:46.6187617+00:00"
"1685","10418","unauthorized","101.52","COP","open","2026-06-26T09:26:46.6187617+00:00"
"1686","44990","unauthorized","119.95","COP","lost","2026-08-08T17:20:46.6187617+00:00"
"1687","122807","duplicate","145.89","USD","won","2026-07-25T22:03:46.6187617+00:00"
"1688","13073","fraud","89","USD","open","2026-07-27T04:42:46.6187617+00:00"
"1689","141718","unauthorized","88.47","MXN","won","2026-06-21T13:27:46.6187617+00:00"
"1690","65185","duplicate","102.47","USD","lost","2026-07-20T14:27:46.6187617+00:00"
"1691","95438","duplicate","130.71","MXN","open","2026-07-18T11:31:46.6187617+00:00"
"1692","32231","service_not_received","138.24","USD","open","2026-08-15T04:21:46.6187617+00:00"
"1693","117088","duplicate","64.12","USD","won","2026-07-19T06:38:46.6187617+00:00"
"1694","77562","duplicate","120.98","USD","lost","2026-07-06T11:36:46.6187617+00:00"
"1695","38575","unauthorized","125.68","COP","won","2026-08-18T09:08:46.6187617+00:00"
"1696","195934","unauthorized","45.29","COP","open","2026-06-20T06:58:46.6187617+00:00"
"1697","220455","unauthorized","89.46","MXN","open","2026-08-16T13:17:46.6187617+00:00"
"1698","218545","duplicate","23.41","COP","lost","2026-06-25T18:46:46.6187617+00:00"
"1699","88362","duplicate","142.67","MXN","open","2026-07-20T08:43:46.6187617+00:00"
"1700","1257","duplicate","39.24","MXN","open","2026-07-17T04:50:46.6187617+00:00"
"1701","215625","service_not_received","61.42","COP","open","2026-07-12T05:03:46.6187617+00:00"
"1702","185002","unauthorized","19.9","USD","lost","2026-07-23T08:17:46.6187617+00:00"
"1703","8957","unauthorized","78.79","COP","open","2026-06-22T17:46:46.6187617+00:00"
"1704","144246","fraud","87.7","COP","lost","2026-07-22T00:50:46.6187617+00:00"
"1705","222010","unauthorized","7.06","USD","won","2026-08-17T09:26:46.6187617+00:00"
"1706","221308","unauthorized","107.91","USD","won","2026-08-11T03:36:46.6187617+00:00"
"1707","21486","duplicate","94.74","MXN","open","2026-07-04T08:15:46.6187617+00:00"
"1708","168787","unauthorized","46.56","USD","open","2026-07-04T09:53:46.6187617+00:00"
"1709","83124","unauthorized","44.49","USD","won","2026-08-09T07:10:46.6187617+00:00"
"1710","157117","unauthorized","122.52","USD","open","2026-07-10T15:43:46.6187617+00:00"
"1711","150110","fraud","95.05","MXN","lost","2026-08-03T10:02:46.6187617+00:00"
"1712","126990","fraud","69.78","MXN","lost","2026-08-05T00:02:46.6187617+00:00"
"1713","141278","duplicate","142.34","MXN","lost","2026-07-24T13:15:46.6207746+00:00"
"1714","245587","service_not_received","110.6","USD","lost","2026-08-13T00:09:46.6207746+00:00"
"1715","249886","unauthorized","63.87","USD","open","2026-07-01T06:06:46.6207746+00:00"
"1716","122016","fraud","90.82","MXN","lost","2026-06-28T10:46:46.6207746+00:00"
"1717","28910","service_not_received","94.96","COP","lost","2026-07-27T02:00:46.6207746+00:00"
"1718","222824","service_not_received","74.83","USD","won","2026-08-17T12:45:46.6207746+00:00"
"1719","106351","duplicate","79.34","COP","lost","2026-07-11T16:25:46.6207746+00:00"
"1720","3666","unauthorized","23.17","COP","lost","2026-07-02T12:02:46.6207746+00:00"
"1721","94997","duplicate","25.24","USD","won","2026-06-27T08:33:46.6207746+00:00"
"1722","64176","fraud","27.13","MXN","won","2026-08-07T03:42:46.6207746+00:00"
"1723","246021","fraud","136.73","USD","won","2026-07-30T02:40:46.6207746+00:00"
"1724","180208","unauthorized","119.06","COP","open","2026-06-27T09:03:46.6207746+00:00"
"1725","128308","duplicate","127.7","USD","lost","2026-06-24T18:36:46.6207746+00:00"
"1726","32847","unauthorized","99.93","MXN","won","2026-07-18T06:20:46.6207746+00:00"
"1727","94822","service_not_received","110.17","MXN","lost","2026-06-25T22:07:46.6207746+00:00"
"1728","199573","service_not_received","83.62","MXN","open","2026-07-21T07:47:46.6207746+00:00"
"1729","234130","fraud","139.5","COP","won","2026-08-01T03:05:46.6217811+00:00"
"1730","69040","duplicate","28.17","MXN","lost","2026-06-22T15:58:46.6217811+00:00"
"1731","116843","unauthorized","69.45","MXN","open","2026-07-11T10:33:46.6217811+00:00"
"1732","145150","unauthorized","63.64","USD","won","2026-08-01T04:30:46.6217811+00:00"
"1733","137052","duplicate","99.99","MXN","won","2026-07-24T05:05:46.6217811+00:00"
"1734","27026","service_not_received","60.43","MXN","lost","2026-07-30T07:19:46.6217811+00:00"
"1735","156800","duplicate","25.9","USD","open","2026-07-04T10:52:46.6217811+00:00"
"1736","206824","duplicate","62.9","MXN","lost","2026-07-30T22:11:46.6217811+00:00"
"1737","223031","service_not_received","135.23","MXN","open","2026-07-14T02:07:46.6217811+00:00"
"1738","125377","duplicate","75.05","MXN","open","2026-07-07T19:55:46.6217811+00:00"
"1739","106477","service_not_received","94.65","USD","open","2026-07-29T01:22:46.6217811+00:00"
"1740","10724","duplicate","91.13","USD","open","2026-06-25T11:22:46.6217811+00:00"
"1741","231179","duplicate","96.53","USD","won","2026-06-21T03:08:46.6217811+00:00"
"1742","191395","fraud","94.44","MXN","open","2026-07-06T16:02:46.6217811+00:00"
"1743","111065","fraud","23.42","MXN","lost","2026-07-06T20:37:46.6217811+00:00"
"1744","221041","fraud","57.23","COP","open","2026-08-01T15:34:46.6217811+00:00"
"1745","51228","service_not_received","89.26","COP","open","2026-07-11T20:42:46.6217811+00:00"
"1746","3851","service_not_received","40.26","USD","lost","2026-06-22T03:50:46.6217811+00:00"
"1747","88772","duplicate","127.33","COP","lost","2026-06-30T13:57:46.6217811+00:00"
"1748","148781","fraud","55.95","USD","won","2026-07-13T15:41:46.6217811+00:00"
"1749","23221","fraud","70.95","MXN","open","2026-08-10T14:21:46.6217811+00:00"
"1750","83353","service_not_received","52.51","USD","won","2026-07-03T20:14:46.6217811+00:00"
"1751","149917","fraud","88.18","MXN","won","2026-08-10T20:47:46.6217811+00:00"
"1752","149561","duplicate","43.45","COP","open","2026-07-19T19:46:46.6217811+00:00"
"1753","141951","unauthorized","144.44","COP","won","2026-06-24T11:57:46.6217811+00:00"
"1754","101479","fraud","84.02","USD","won","2026-06-19T22:19:46.6217811+00:00"
"1755","67236","duplicate","109.85","MXN","open","2026-07-21T15:12:46.6217811+00:00"
"1756","57435","fraud","148.18","COP","lost","2026-08-15T03:19:46.6217811+00:00"
"1757","205257","unauthorized","83.31","COP","lost","2026-08-12T06:29:46.6217811+00:00"
"1758","217052","duplicate","24.35","MXN","won","2026-07-08T18:33:46.6217811+00:00"
"1759","155399","duplicate","108.48","COP","lost","2026-08-02T08:04:46.6217811+00:00"
"1760","191187","fraud","73.15","MXN","lost","2026-07-26T08:50:46.6217811+00:00"
"1761","127588","service_not_received","47.99","MXN","won","2026-08-16T16:00:46.6217811+00:00"
"1762","3316","fraud","106.21","COP","won","2026-07-14T07:37:46.6217811+00:00"
"1763","48100","duplicate","27.46","MXN","won","2026-07-10T14:37:46.6217811+00:00"
"1764","142919","duplicate","139.37","COP","won","2026-06-19T22:41:46.6217811+00:00"
"1765","15799","unauthorized","136.93","COP","won","2026-07-31T11:35:46.6217811+00:00"
"1766","97942","service_not_received","127.09","COP","won","2026-07-08T22:59:46.6217811+00:00"
"1767","157575","unauthorized","39.72","MXN","open","2026-06-28T16:19:46.6217811+00:00"
"1768","159067","unauthorized","149.6","COP","open","2026-08-05T04:08:46.6217811+00:00"
"1769","77755","fraud","92.83","MXN","lost","2026-07-21T12:17:46.6217811+00:00"
"1770","51781","service_not_received","14.92","COP","lost","2026-07-28T17:16:46.6217811+00:00"
"1771","180163","unauthorized","29.01","COP","lost","2026-08-09T10:57:46.6217811+00:00"
"1772","210050","fraud","40.75","MXN","open","2026-08-09T06:01:46.6217811+00:00"
"1773","13956","unauthorized","64.64","MXN","open","2026-08-08T05:01:46.6217811+00:00"
"1774","190340","duplicate","56.58","MXN","lost","2026-08-10T15:52:46.6217811+00:00"
"1775","201038","fraud","44.03","MXN","open","2026-07-03T10:01:46.6217811+00:00"
"1776","249886","duplicate","107.17","MXN","open","2026-07-18T03:08:46.6217811+00:00"
"1777","37004","unauthorized","113.24","USD","lost","2026-07-13T20:38:46.6217811+00:00"
"1778","65410","fraud","144.58","MXN","lost","2026-07-16T05:29:46.6217811+00:00"
"1779","13808","unauthorized","124.45","USD","lost","2026-08-16T14:53:46.6217811+00:00"
"1780","131827","duplicate","56.86","COP","won","2026-06-26T18:56:46.6217811+00:00"
"1781","199579","duplicate","78.53","COP","won","2026-06-20T07:57:46.6217811+00:00"
"1782","77911","service_not_received","21.33","USD","lost","2026-06-26T08:44:46.6217811+00:00"
"1783","240338","fraud","85.83","USD","lost","2026-07-29T14:05:46.6217811+00:00"
"1784","211257","duplicate","75.7","MXN","open","2026-08-13T14:47:46.6217811+00:00"
"1785","31199","service_not_received","89.87","MXN","open","2026-07-16T10:06:46.6217811+00:00"
"1786","150701","service_not_received","134.24","USD","lost","2026-08-18T05:32:46.6217811+00:00"
"1787","239245","unauthorized","110.57","MXN","open","2026-07-13T03:43:46.6217811+00:00"
"1788","51330","duplicate","7.62","COP","won","2026-07-07T16:58:46.6217811+00:00"
"1789","173364","service_not_received","139.48","USD","open","2026-06-30T07:46:46.6217811+00:00"
"1790","191261","service_not_received","103.95","USD","won","2026-06-22T12:20:46.6217811+00:00"
"1791","4306","unauthorized","107.03","USD","won","2026-07-15T14:39:46.6217811+00:00"
"1792","54080","fraud","46.64","MXN","won","2026-07-31T02:15:46.6217811+00:00"
"1793","161966","service_not_received","74.09","USD","open","2026-07-28T09:02:46.6268417+00:00"
"1794","142413","duplicate","105.57","COP","lost","2026-07-24T16:54:46.6268417+00:00"
"1795","73646","fraud","139.33","MXN","lost","2026-07-09T21:03:46.6268417+00:00"
"1796","167260","duplicate","130.87","USD","won","2026-07-06T19:43:46.6268417+00:00"
"1797","238913","unauthorized","69.59","COP","won","2026-06-24T22:31:46.6268417+00:00"
"1798","138114","service_not_received","112.09","USD","lost","2026-08-05T02:22:46.6268417+00:00"
"1799","43899","fraud","55.25","MXN","won","2026-06-25T17:10:46.6268417+00:00"
"1800","219269","duplicate","85.29","COP","won","2026-08-11T01:19:46.6268417+00:00"
"1801","122973","fraud","130.42","USD","lost","2026-08-07T21:46:46.6268417+00:00"
"1802","116154","duplicate","19.04","MXN","lost","2026-07-04T10:44:46.6268417+00:00"
"1803","209412","fraud","149.18","MXN","won","2026-07-21T15:06:46.6268417+00:00"
"1804","213493","duplicate","135.35","USD","won","2026-08-16T12:45:46.6268417+00:00"
"1805","244592","unauthorized","85.84","MXN","won","2026-07-24T20:11:46.6268417+00:00"
"1806","63292","unauthorized","134.21","USD","lost","2026-07-20T15:03:46.6268417+00:00"
"1807","38876","fraud","126.73","MXN","open","2026-08-14T05:09:46.6268417+00:00"
"1808","47901","unauthorized","49.15","MXN","open","2026-07-09T15:45:46.6268417+00:00"
"1809","33975","service_not_received","68.75","USD","open","2026-07-16T14:44:46.6268417+00:00"
"1810","66270","fraud","41.55","MXN","won","2026-06-23T09:48:46.6268417+00:00"
"1811","97995","unauthorized","142.68","USD","open","2026-07-07T09:16:46.6268417+00:00"
"1812","103189","service_not_received","70.92","MXN","open","2026-08-01T23:35:46.6268417+00:00"
"1813","231275","duplicate","146.52","USD","open","2026-08-16T18:34:46.6268417+00:00"
"1814","17945","duplicate","28.3","USD","lost","2026-08-16T06:55:46.6268417+00:00"
"1815","136227","unauthorized","23.81","MXN","lost","2026-07-01T11:44:46.6295415+00:00"
"1816","104018","service_not_received","94.91","MXN","open","2026-07-21T08:11:46.6295415+00:00"
"1817","82100","service_not_received","75.94","USD","lost","2026-08-11T09:48:46.6295415+00:00"
"1818","221014","duplicate","27.71","COP","won","2026-08-11T14:48:46.6295415+00:00"
"1819","36146","fraud","8.65","USD","open","2026-08-08T20:02:46.6295415+00:00"
"1820","70027","service_not_received","106.39","MXN","won","2026-08-04T04:34:46.6295415+00:00"
"1821","30405","fraud","121.47","USD","won","2026-08-02T09:46:46.6295415+00:00"
"1822","165130","unauthorized","95.51","MXN","won","2026-07-25T19:53:46.6295415+00:00"
"1823","123987","duplicate","79.03","COP","won","2026-08-10T21:00:46.6295415+00:00"
"1824","205056","duplicate","126.37","MXN","won","2026-07-02T17:31:46.6295415+00:00"
"1825","221828","service_not_received","101.99","MXN","open","2026-06-25T21:18:46.6295415+00:00"
"1826","231256","service_not_received","78.06","MXN","won","2026-07-21T04:17:46.6295415+00:00"
"1827","174523","duplicate","7.31","USD","lost","2026-07-16T12:10:46.6295415+00:00"
"1828","92690","service_not_received","54.66","USD","won","2026-06-26T17:17:46.6295415+00:00"
"1829","206228","unauthorized","74.02","USD","lost","2026-07-20T17:33:46.6295415+00:00"
"1830","122709","service_not_received","147.38","COP","won","2026-07-25T01:50:46.6295415+00:00"
"1831","224841","unauthorized","108.07","USD","lost","2026-07-01T18:50:46.6295415+00:00"
"1832","109372","service_not_received","5.16","COP","won","2026-07-15T07:06:46.6295415+00:00"
"1833","167877","service_not_received","86.85","MXN","open","2026-07-27T12:57:46.6315549+00:00"
"1834","118061","duplicate","99.69","USD","won","2026-08-01T07:13:46.6322252+00:00"
"1835","13160","fraud","49","MXN","open","2026-06-24T14:08:46.6322252+00:00"
"1836","22615","fraud","98.31","USD","won","2026-08-03T14:15:46.6322252+00:00"
"1837","64500","unauthorized","28.37","USD","lost","2026-08-17T08:39:46.6322252+00:00"
"1838","208307","service_not_received","85.38","MXN","open","2026-06-30T23:01:46.6322252+00:00"
"1839","82809","fraud","96.14","MXN","open","2026-06-24T18:25:46.6322252+00:00"
"1840","126202","service_not_received","73.68","COP","lost","2026-08-14T22:57:46.6322252+00:00"
"1841","88613","service_not_received","124.27","MXN","open","2026-07-30T14:08:46.6322252+00:00"
"1842","174044","unauthorized","100.06","MXN","won","2026-07-03T19:53:46.6322252+00:00"
"1843","105537","service_not_received","110.05","MXN","won","2026-07-19T00:49:46.6322252+00:00"
"1844","9497","duplicate","78.24","USD","won","2026-07-22T21:24:46.6322252+00:00"
"1845","194618","duplicate","149.7","MXN","lost","2026-08-15T15:10:46.6322252+00:00"
"1846","242857","service_not_received","126.79","MXN","open","2026-08-05T07:25:46.6322252+00:00"
"1847","166960","fraud","68.17","USD","won","2026-08-02T02:19:46.6322252+00:00"
"1848","23580","duplicate","94.67","COP","lost","2026-07-04T05:55:46.6322252+00:00"
"1849","7350","unauthorized","132.89","USD","lost","2026-07-22T09:49:46.6322252+00:00"
"1850","125259","service_not_received","71.69","USD","lost","2026-08-09T13:21:46.6322252+00:00"
"1851","11412","unauthorized","99.46","MXN","open","2026-07-19T06:40:46.6322252+00:00"
"1852","194729","fraud","50.97","MXN","won","2026-08-02T12:57:46.6322252+00:00"
"1853","38623","service_not_received","70.12","MXN","won","2026-07-28T16:57:46.6322252+00:00"
"1854","230634","fraud","112.43","MXN","lost","2026-07-17T12:14:46.6322252+00:00"
"1855","95524","unauthorized","102.75","USD","open","2026-08-14T10:39:46.6322252+00:00"
"1856","123455","duplicate","40.68","MXN","open","2026-07-03T18:56:46.6322252+00:00"
"1857","146210","duplicate","131.43","USD","lost","2026-07-06T04:28:46.6322252+00:00"
"1858","198523","duplicate","68.53","COP","lost","2026-07-02T00:55:46.6322252+00:00"
"1859","2572","duplicate","24.99","MXN","won","2026-08-15T14:06:46.6322252+00:00"
"1860","96779","unauthorized","130.02","COP","open","2026-07-28T15:00:46.6322252+00:00"
"1861","51503","service_not_received","9.51","MXN","lost","2026-08-15T10:31:46.6322252+00:00"
"1862","88210","unauthorized","45.26","COP","won","2026-08-01T22:27:46.6322252+00:00"
"1863","184660","fraud","91.05","COP","won","2026-08-05T01:39:46.6322252+00:00"
"1864","40231","unauthorized","105.22","COP","lost","2026-07-20T01:44:46.6322252+00:00"
"1865","96512","duplicate","110.21","USD","lost","2026-08-15T02:13:46.6322252+00:00"
"1866","43459","duplicate","47.81","MXN","lost","2026-07-25T07:03:46.6322252+00:00"
"1867","53974","fraud","36.24","USD","lost","2026-08-01T02:11:46.6322252+00:00"
"1868","228498","service_not_received","65.42","COP","won","2026-07-23T21:19:46.6322252+00:00"
"1869","93946","unauthorized","45.82","MXN","won","2026-07-21T17:30:46.6322252+00:00"
"1870","111025","service_not_received","89.68","USD","lost","2026-06-20T23:25:46.6322252+00:00"
"1871","102971","service_not_received","85.9","COP","open","2026-07-19T01:04:46.6322252+00:00"
"1872","182400","unauthorized","54.92","USD","won","2026-07-07T02:25:46.6322252+00:00"
"1873","180487","duplicate","42.46","COP","open","2026-08-18T02:25:46.6322252+00:00"
"1874","52583","service_not_received","98.73","USD","lost","2026-07-25T15:13:46.6322252+00:00"
"1875","205471","service_not_received","69.62","COP","lost","2026-08-16T02:17:46.6322252+00:00"
"1876","50016","fraud","99.86","COP","open","2026-07-06T16:25:46.6322252+00:00"
"1877","26889","unauthorized","63.83","MXN","lost","2026-07-05T01:46:46.6322252+00:00"
"1878","10455","unauthorized","78.5","COP","lost","2026-07-18T07:51:46.6322252+00:00"
"1879","182424","duplicate","64.49","COP","open","2026-07-03T19:29:46.6322252+00:00"
"1880","221716","duplicate","113.77","COP","won","2026-07-05T01:40:46.6322252+00:00"
"1881","139210","unauthorized","6.25","COP","open","2026-07-18T11:05:46.6322252+00:00"
"1882","22160","fraud","114.44","USD","won","2026-06-30T15:30:46.6322252+00:00"
"1883","208013","duplicate","15.38","COP","open","2026-08-18T04:48:46.6322252+00:00"
"1884","249505","service_not_received","93.22","USD","open","2026-07-11T15:52:46.6322252+00:00"
"1885","46238","fraud","30.62","COP","won","2026-07-20T08:58:46.6322252+00:00"
"1886","45620","duplicate","134.37","USD","lost","2026-07-03T14:06:46.6322252+00:00"
"1887","96460","fraud","21.51","USD","lost","2026-06-25T11:37:46.6322252+00:00"
"1888","109261","service_not_received","131.17","USD","lost","2026-06-26T14:43:46.6322252+00:00"
"1889","5033","duplicate","133.65","MXN","won","2026-08-16T12:49:46.6322252+00:00"
"1890","9703","unauthorized","82.69","COP","open","2026-08-04T07:56:46.6322252+00:00"
"1891","153768","service_not_received","141.24","COP","won","2026-08-19T01:53:46.6322252+00:00"
"1892","205123","service_not_received","79.61","COP","won","2026-08-18T09:52:46.6322252+00:00"
"1893","69305","duplicate","32.72","MXN","lost","2026-07-15T06:50:46.6322252+00:00"
"1894","236839","unauthorized","147.59","COP","won","2026-08-06T06:59:46.6322252+00:00"
"1895","75406","service_not_received","100.49","MXN","lost","2026-08-10T19:09:46.6322252+00:00"
"1896","208249","service_not_received","108.61","USD","won","2026-08-03T00:09:46.6322252+00:00"
"1897","149713","duplicate","104.37","COP","open","2026-07-01T09:08:46.6322252+00:00"
"1898","34212","service_not_received","145.76","COP","open","2026-06-29T18:34:46.6322252+00:00"
"1899","55868","duplicate","87.61","COP","won","2026-06-26T09:02:46.6322252+00:00"
"1900","135050","fraud","107.82","USD","lost","2026-07-25T20:29:46.6322252+00:00"
"1901","17988","unauthorized","34.07","USD","won","2026-07-05T13:40:46.6322252+00:00"
"1902","81610","service_not_received","39.6","MXN","open","2026-08-09T17:09:46.6322252+00:00"
"1903","175302","fraud","119.37","USD","lost","2026-07-06T00:28:46.6322252+00:00"
"1904","230749","service_not_received","24.6","COP","open","2026-08-17T12:25:46.6322252+00:00"
"1905","203592","duplicate","103.79","USD","won","2026-07-02T14:40:46.6322252+00:00"
"1906","58938","fraud","99.09","COP","won","2026-06-20T17:46:46.6322252+00:00"
"1907","48548","service_not_received","89.48","COP","won","2026-07-13T16:49:46.6322252+00:00"
"1908","83279","service_not_received","33.6","COP","won","2026-08-07T06:52:46.6322252+00:00"
"1909","118770","service_not_received","82.71","COP","won","2026-06-24T06:15:46.6322252+00:00"
"1910","18373","duplicate","144.74","MXN","open","2026-06-26T15:13:46.6322252+00:00"
"1911","150030","unauthorized","106.05","MXN","won","2026-07-26T12:56:46.6322252+00:00"
"1912","76554","duplicate","109.28","USD","won","2026-08-15T19:08:46.6322252+00:00"
"1913","173051","duplicate","43.34","USD","won","2026-08-14T18:54:46.6322252+00:00"
"1914","79455","service_not_received","103.1","USD","won","2026-07-28T09:44:46.6322252+00:00"
"1915","115487","duplicate","61.29","COP","won","2026-06-19T21:05:46.6322252+00:00"
"1916","93132","duplicate","89.05","USD","open","2026-08-04T09:09:46.6322252+00:00"
"1917","105568","unauthorized","139.12","COP","won","2026-06-27T03:38:46.6322252+00:00"
"1918","210719","duplicate","17.1","COP","lost","2026-06-30T01:13:46.6322252+00:00"
"1919","21122","duplicate","100.95","MXN","lost","2026-08-18T03:27:46.6322252+00:00"
"1920","134654","fraud","119.2","USD","won","2026-07-03T15:06:46.6322252+00:00"
"1921","86272","service_not_received","133.17","COP","won","2026-07-17T20:35:46.6322252+00:00"
"1922","186790","unauthorized","6.31","USD","lost","2026-08-17T07:36:46.6322252+00:00"
"1923","181007","service_not_received","12.15","COP","won","2026-06-20T07:46:46.6322252+00:00"
"1924","108447","fraud","31.14","MXN","open","2026-07-27T15:05:46.6322252+00:00"
"1925","97421","fraud","69.57","USD","lost","2026-06-25T04:37:46.6322252+00:00"
